pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,4,20,0.9,1.0,64,70.952779,,61.647007,0.868846,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,48.612579,20.839064,729.188681,312.585958
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,4,50,0.0,1.0,64,70.009128,,67.324815,0.961658,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,44.379504,17.176469,665.692556,257.647036
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_30,4,50,0.9,1.0,64,69.909006,,63.980615,0.915198,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,48.568612,20.9234,679.960563,292.927599
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,2,20,0.0,1.0,64,70.634018,,69.151259,0.979008,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,23.920135,16.838487,526.242973,370.446725
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,2,20,0.9,1.0,64,70.95694,,60.60531,0.854114,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,26.581123,19.476953,611.365819,447.969918
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,2,50,0.0,1.0,64,70.299127,,65.621136,0.933456,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,24.018198,17.060817,552.418555,392.398801
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,2,50,0.9,1.0,64,70.903241,,58.729106,0.828299,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,26.213597,19.309012,629.126329,463.416278
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,4,20,0.0,1.0,64,74.761335,,58.035871,0.776282,18,68,50,6,12,72,0.694444,0.666667,0.333333,2.777778,3.777778,45.39223,17.985561,817.060132,323.7401
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,4,20,0.9,1.0,64,69.592605,,47.555154,0.683336,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,48.836365,21.445497,927.890935,407.464445
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,4,50,0.0,1.0,64,72.564144,,63.015505,0.868411,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,45.457406,18.181943,727.318496,290.911085
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_31,4,50,0.9,1.0,64,70.093092,,48.084814,0.686014,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,48.305958,21.177703,917.81321,402.376355
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,2,20,0.0,1.0,64,69.538286,,66.126474,0.950936,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,23.915431,16.834382,550.054916,387.190782
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,2,20,0.9,1.0,64,71.171504,,62.485824,0.877961,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,25.804114,18.801992,593.494632,432.445827
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,2,50,0.0,1.0,64,70.089078,,67.950165,0.969483,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,23.282781,16.377141,535.503957,376.674246
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,2,50,0.9,1.0,64,71.476567,,62.817139,0.878849,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,25.715488,18.67516,591.45622,429.528685
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,4,20,0.0,1.0,64,74.082504,,60.630615,0.81842,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,45.441853,17.794161,772.511496,302.500738
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,4,20,0.9,1.0,64,70.022328,,48.53923,0.693196,19,65,46,8,11,76,0.605263,0.578947,0.421053,2.421053,3.421053,48.085943,20.695317,913.632913,393.211016
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,4,50,0.0,1.0,64,69.534295,,69.646643,1.001616,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,45.724804,18.056334,640.14725,252.788682
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_32,4,50,0.9,1.0,64,71.791442,,49.877987,0.694762,19,66,47,10,9,76,0.618421,0.473684,0.526316,2.473684,3.473684,47.55548,20.369015,903.554127,387.011281
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,2,20,0.0,1.0,64,71.82482,,66.658554,0.928071,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,24.096212,17.04176,554.212866,391.960483
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,2,20,0.9,1.0,64,69.278733,,58.362529,0.842431,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,26.599272,19.779402,611.783253,454.926235
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,2,50,0.0,1.0,64,71.724821,,66.396866,0.925717,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,24.167899,17.101009,555.861678,393.32321
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,2,50,0.9,1.0,64,68.583061,,59.471482,0.867145,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,27.389264,20.181737,602.563818,443.998224
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,4,20,0.0,1.0,64,73.316748,,64.156784,0.875063,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,45.926179,18.4743,734.818864,295.5888
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,4,20,0.9,1.0,64,73.315895,,57.799014,0.788356,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,49.306304,22.381038,788.900871,358.096603
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,4,50,0.0,1.0,64,72.771639,,66.108787,0.908442,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,46.143696,18.580334,692.155437,278.705008
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_33,4,50,0.9,1.0,64,73.139212,,57.300977,0.783451,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,49.816744,22.495028,797.067904,359.920443
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,2,20,0.0,1.0,64,69.884161,,70.864374,1.014026,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.486048,16.303605,516.693066,358.679313
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,2,20,0.9,1.0,64,71.272296,,59.308635,0.832141,25,66,41,7,18,50,0.82,0.72,0.28,1.64,2.64,25.023935,18.117603,625.598365,452.940082
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,2,50,0.0,1.0,64,72.444728,,73.839717,1.019256,22,66,44,0,22,44,1.0,1.0,0.0,2,3,23.263842,16.096088,511.804522,354.113925
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,2,50,0.9,1.0,64,71.952975,,66.928984,0.930177,22,66,44,0,22,44,1.0,1.0,0.0,2,3,25.4188,18.113575,559.213595,398.498651
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,4,20,0.0,1.0,64,73.901182,,72.927252,0.986821,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,46.140612,17.576988,645.968567,246.077826
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,4,20,0.9,1.0,64,70.959459,,65.611287,0.924631,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,48.205788,20.618032,674.881025,288.652455
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,4,50,0.0,1.0,64,73.957274,,74.499408,1.00733,14,68,54,2,12,56,0.964286,0.857143,0.142857,3.857143,4.857143,45.590353,17.583142,638.264948,246.163989
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_34,4,50,0.9,1.0,64,69.525908,,69.361398,0.997634,13,65,52,0,13,52,1.0,1.0,0.0,4,5,49.197209,20.90742,639.563711,271.796464
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,2,20,0.0,1.0,64,69.606789,,67.535513,0.970243,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,24.452697,17.34805,537.959324,381.657102
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,2,20,0.9,1.0,64,68.380083,,59.575369,0.871239,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,27.334411,20.208718,601.357034,444.591793
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,2,50,0.0,1.0,64,71.919559,,65.129639,0.90559,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,23.950383,16.989998,574.809181,407.759963
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,2,50,0.9,1.0,64,70.072752,,61.772712,0.881551,22,66,44,0,22,44,1.0,1.0,0.0,2,3,27.229281,20.066002,599.044191,441.452043
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,4,20,0.0,1.0,64,74.270566,,70.68373,0.951706,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,46.814564,19.008651,655.403893,266.121108
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,4,20,0.9,1.0,64,71.714996,,54.875606,0.76519,16,67,51,5,11,64,0.796875,0.6875,0.3125,3.1875,4.1875,51.290849,23.112837,820.65358,369.805389
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,4,50,0.0,1.0,64,73.788989,,70.682314,0.957898,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,46.830407,18.986895,655.625702,265.816527
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_35,4,50,0.9,1.0,64,72.005669,,58.944453,0.818608,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,50.797766,23.108287,761.966484,346.624305
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,2,20,0.0,1.0,64,72.115845,,64.456319,0.893789,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,24.855593,17.716907,571.678644,407.488866
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,2,20,0.9,1.0,64,70.032415,,55.419191,0.791336,23,65,42,4,19,46,0.913043,0.826087,0.173913,1.826087,2.826087,28.469914,21.207911,654.808029,487.781959
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,2,50,0.0,1.0,64,71.339835,,64.69627,0.906874,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,24.827758,17.588632,571.038438,404.538532
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,2,50,0.9,1.0,64,69.109943,,53.315754,0.771463,24,65,41,6,18,48,0.854167,0.75,0.25,1.708333,2.708333,28.183891,21.255707,676.413372,510.136965
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,4,20,0.0,1.0,64,72.319573,,63.424399,0.877002,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,47.719627,19.796945,715.794399,296.954181
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,4,20,0.9,1.0,64,73.133736,,53.544718,0.732148,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,52.740796,24.778797,843.852732,396.460756
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,4,50,0.0,1.0,64,71.976707,,66.506798,0.924004,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,47.902644,19.967264,670.637013,279.541693
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_36,4,50,0.9,1.0,64,71.176843,,55.081141,0.773863,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,52.970965,25.064735,794.564479,375.971029
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,2,20,0.0,1.0,64,72.136556,,63.977675,0.886897,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,24.000422,17.011263,576.010133,408.2703
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,2,20,0.9,1.0,64,70.660847,,58.866192,0.833081,24,66,42,5,19,48,0.875,0.791667,0.208333,1.75,2.75,26.105799,19.298118,626.539186,463.154835
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,2,50,0.0,1.0,64,73.027868,,72.063731,0.986798,22,66,44,0,22,44,1.0,1.0,0.0,2,3,23.690581,16.701684,521.192784,367.437052
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,2,50,0.9,1.0,64,69.317187,,59.526098,0.858749,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,26.183139,19.270989,602.212197,443.232737
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,4,20,0.0,1.0,64,74.010161,,68.389918,0.924061,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,45.287995,18.201987,679.319918,273.029801
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,4,20,0.9,1.0,64,68.467959,,57.254368,0.836221,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,50.162245,22.505191,752.433671,337.577861
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,4,50,0.0,1.0,64,72.154129,,69.590618,0.964472,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,46.82596,18.91264,655.563445,264.77696
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_37,4,50,0.9,1.0,64,69.755035,,53.702544,0.769873,17,66,49,6,11,68,0.720588,0.647059,0.352941,2.882353,3.882353,48.936115,21.596979,831.913949,367.148641
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,2,20,0.0,1.0,64,71.2308,,64.239747,0.901854,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,24.900037,17.800827,572.700861,409.41901
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,2,20,0.9,1.0,64,69.340688,,54.75422,0.789641,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,28.392825,21.159127,653.034971,486.659913
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,2,50,0.0,1.0,64,70.850462,,61.640008,0.870002,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,24.493756,17.496243,587.850155,419.909829
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,2,50,0.9,1.0,64,69.741451,,53.041057,0.760538,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,28.155661,20.82911,675.735874,499.898647
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,4,20,0.0,1.0,64,72.098587,,62.729826,0.870056,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,49.003459,20.267078,735.051887,304.006169
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,4,20,0.9,1.0,64,71.17406,,57.441545,0.807057,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,54.124583,26.014637,757.744156,364.204921
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,4,50,0.0,1.0,64,71.529948,,70.466407,0.985132,13,65,52,0,13,52,1.0,1.0,0.0,4,5,48.661958,20.373381,632.60546,264.853952
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_38,4,50,0.9,1.0,64,73.51279,,60.033036,0.816634,14,68,54,2,12,56,0.964286,0.857143,0.142857,3.857143,4.857143,53.395938,25.565485,747.543136,357.916795
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,2,20,0.0,1.0,64,71.59675,,69.892009,0.97619,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,24.059237,16.953075,529.30322,372.967656
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,2,20,0.9,1.0,64,71.406104,,59.695613,0.836002,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,26.916515,19.87583,619.079835,457.144087
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,2,50,0.0,1.0,64,71.147818,,68.890358,0.968271,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,24.400914,17.175314,536.820106,377.856906
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,2,50,0.9,1.0,64,70.849118,,59.909253,0.845589,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,26.888218,19.73481,618.429005,453.900627
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,4,20,0.0,1.0,64,71.249402,,61.199187,0.858943,16,65,49,7,9,64,0.765625,0.5625,0.4375,3.0625,4.0625,45.922063,18.586313,734.753006,297.381013
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,4,20,0.9,1.0,64,71.01769,,58.410012,0.822471,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,50.464893,23.030028,756.973389,345.450413
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,4,50,0.0,1.0,64,73.72613,,70.661314,0.95843,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,46.899672,18.910671,656.595401,264.749395
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_39,4,50,0.9,1.0,64,70.132875,,63.382658,0.903751,13,65,52,0,13,52,1.0,1.0,0.0,4,5,52.586967,24.322185,683.630572,316.188401
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,2,20,0.0,1.0,64,71.135698,,70.830455,0.995709,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.504333,16.297336,517.095332,358.541396
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,2,20,0.9,1.0,64,69.597692,,62.055405,0.89163,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,24.664933,17.706242,591.958382,424.949801
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,2,50,0.0,1.0,64,70.059508,,71.575727,1.021642,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,23.24646,16.140096,511.422116,355.082118
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,2,50,0.9,1.0,64,71.804117,,68.186045,0.949612,22,66,44,0,22,44,1.0,1.0,0.0,2,3,24.988335,17.760554,549.743375,390.732198
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,4,20,0.0,1.0,64,72.852333,,65.005637,0.892293,16,66,50,4,12,64,0.78125,0.75,0.25,3.125,4.125,44.67029,17.007401,714.724633,272.118416
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,4,20,0.9,1.0,64,73.177193,,64.26682,0.878236,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,48.388947,20.242244,725.834204,303.633658
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,4,50,0.0,1.0,64,74.502478,,70.83,0.950707,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,44.978207,17.108997,674.673098,256.634961
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,code,code_40,4,50,0.9,1.0,64,70.41584,,66.50637,0.94448,14,65,51,2,12,56,0.910714,0.857143,0.142857,3.642857,4.642857,47.834031,20.091398,669.676439,281.279567
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,2,20,0.0,1.0,64,70.474671,,67.990409,0.96475,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,22.478146,15.51211,539.475505,372.290636
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,2,20,0.9,1.0,64,69.76377,,63.617698,0.911902,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,23.80532,16.876789,571.327681,405.042943
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,2,50,0.0,1.0,64,71.457598,,71.006342,0.993685,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,22.463959,15.460855,516.671058,355.599655
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,2,50,0.9,1.0,64,71.552076,,67.363557,0.941462,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,24.200794,17.116785,556.618265,393.686049
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,4,20,0.0,1.0,64,72.750482,,70.250749,0.96564,15,67,52,3,12,60,0.866667,0.8,0.2,3.466667,4.466667,44.768515,16.892164,671.527727,253.382455
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,4,20,0.9,1.0,64,69.169682,,63.77255,0.921973,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,46.281012,18.79767,694.215177,281.965052
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,4,50,0.0,1.0,64,71.645664,,65.707546,0.917118,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,43.651853,16.40335,698.42964,262.453604
pythia_160m_to_1b,pythia,EleutherAI/pythia-160m-deduped,EleutherAI/pythia-1b-deduped,math,math_41,4,50,0.9,1.0,64,68.750897,,51.344859,0.746825,19,64,45,11,8,76,0.592105,0.421053,0.578947,2.368421,3.368421,45.488665,18.396777,864.284642,349.538768
